conditionA,conditionB,conditionLabel,model,age,sex,risk
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,55,female,0.011983
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,56,female,0.013177
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,57,female,0.014631
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,58,female,0.01636
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,59,female,0.018397
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,60,female,0.020815
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,61,female,0.023246
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,62,female,0.026019
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,63,female,0.029046
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,64,female,0.032229
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,65,female,0.035737
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,66,female,0.040083
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,67,female,0.044377
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,68,female,0.048708
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,69,female,0.053434
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,70,female,0.05795
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,71,female,0.061939
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,72,female,0.066326
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,73,female,0.071315
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,74,female,0.076669
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,75,female,0.082742
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,76,female,0.090237
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,77,female,0.098139
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,78,female,0.10684
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,79,female,0.11622
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,80,female,0.12697
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,81,female,0.13735
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,82,female,0.14859
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,83,female,0.15882
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,84,female,0.16795
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,85,female,0.17462
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,86,female,0.18013
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,87,female,0.18237
HEART,ASTHMA,(AG)  HEART-ASTHMA,deathrisk,88,female,0.18414
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,15,female,0.00029288
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,16,female,0.00029705
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,17,female,0.0003038
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,18,female,0.00031305
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,19,female,0.00034528
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,20,female,0.00051672
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,21,female,0.0006952
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,22,female,0.00086944
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,23,female,0.0010554
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,24,female,0.0012184
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,25,female,0.0012371
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,26,female,0.0012489
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,27,female,0.0014321
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,28,female,0.0016036
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,29,female,0.001782
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,30,female,0.0019884
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,31,female,0.0022283
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,32,female,0.0025195
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,33,female,0.0028344
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,34,female,0.0032998
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,35,female,0.0037374
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,36,female,0.0041414
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,37,female,0.0043934
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,38,female,0.0046217
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,39,female,0.0048704
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,40,female,0.0049483
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,41,female,0.0050262
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,42,female,0.0057867
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,43,female,0.0066381
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,44,female,0.0073731
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,45,female,0.0086153
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,46,female,0.0098575
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,47,female,0.010512
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,48,female,0.011098
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,49,female,0.011623
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,50,female,0.012338
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,51,female,0.013111
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,52,female,0.013252
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,53,female,0.013377
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,54,female,0.013673
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,55,female,0.014019
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,56,female,0.014384
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,57,female,0.015341
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,58,female,0.017375
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,59,female,0.019923
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,60,female,0.022615
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,61,female,0.02536
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,62,female,0.028541
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,63,female,0.030637
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,64,female,0.035044
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,65,female,0.039107
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,66,female,0.042692
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,67,female,0.047634
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,68,female,0.054266
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,69,female,0.058381
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,70,female,0.062627
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,71,female,0.068335
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,72,female,0.072125
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,73,female,0.075877
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,74,female,0.082123
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,75,female,0.088685
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,76,female,0.095374
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,77,female,0.10206
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,78,female,0.11228
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,79,female,0.11953
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,80,female,0.13081
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,81,female,0.14167
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,82,female,0.15573
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,83,female,0.16441
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,84,female,0.17657
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,85,female,0.18228
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,86,female,0.18717
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,87,female,0.18879
HEART,CANCER,(AH)  HEART-CANCER,deathrisk,88,female,0.19179
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,15,female,0.0011261
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,16,female,0.0011421
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,17,female,0.0011653
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,18,female,0.001198
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,19,female,0.0012981
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,20,female,0.0018464
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,21,female,0.0024184
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,22,female,0.0029769
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,23,female,0.0035747
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,24,female,0.0041051
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,25,female,0.0041682
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,26,female,0.0042075
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,27,female,0.0048912
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,28,female,0.0055355
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,29,female,0.0062042
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,30,female,0.0069706
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,31,female,0.0078546
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,32,female,0.0088721
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,33,female,0.010323
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,34,female,0.013013
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,35,female,0.015605
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,36,female,0.01808
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,37,female,0.020103
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,38,female,0.021693
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,39,female,0.022837
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,40,female,0.023196
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,41,female,0.023555
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,42,female,0.026908
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,43,female,0.030661
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,44,female,0.034467
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,45,female,0.03615
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,46,female,0.037833
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,47,female,0.035668
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,48,female,0.03266
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,49,female,0.028783
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,50,female,0.028277
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,51,female,0.027977
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,52,female,0.028368
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,53,female,0.029584
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,54,female,0.03123
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,55,female,0.032908
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,56,female,0.034379
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,57,female,0.035958
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,58,female,0.039487
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,59,female,0.044041
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,60,female,0.04905
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,61,female,0.053583
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,62,female,0.057925
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,63,female,0.059933
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,64,female,0.065684
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,65,female,0.071128
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,66,female,0.076453
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,67,female,0.084959
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,68,female,0.096295
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,69,female,0.10323
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,70,female,0.10929
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,71,female,0.1177
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,72,female,0.12286
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,73,female,0.1261
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,74,female,0.13278
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,75,female,0.14219
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,76,female,0.15168
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,77,female,0.16116
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,78,female,0.17726
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,79,female,0.18911
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,80,female,0.20528
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,81,female,0.22075
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,82,female,0.24098
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,83,female,0.25343
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,84,female,0.27053
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,85,female,0.2787
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,86,female,0.28574
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,87,female,0.28791
HEART,LIVER,(AI)  HEART-LIVER,deathrisk,88,female,0.29195
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,15,female,0.00018321
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,16,female,0.00018536
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,17,female,0.00019036
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,18,female,0.00021682
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,19,female,0.00026406
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,20,female,0.00033142
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,21,female,0.00042
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,22,female,0.00052448
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,23,female,0.00061077
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,24,female,0.00067718
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,25,female,0.00074478
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,26,female,0.00081076
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,27,female,0.00087862
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,28,female,0.00096906
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,29,female,0.001087
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,30,female,0.0012179
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,31,female,0.0013662
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,32,female,0.001549
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,33,female,0.0017598
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,34,female,0.0019904
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,35,female,0.0022163
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,36,female,0.0024318
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,37,female,0.0026212
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,38,female,0.0027673
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,39,female,0.002874
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,40,female,0.0030396
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,41,female,0.0032776
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,42,female,0.0035715
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,43,female,0.0040028
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,44,female,0.0045714
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,45,female,0.0051292
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,46,female,0.005657
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,47,female,0.0061618
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,48,female,0.0066368
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,49,female,0.0071187
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,50,female,0.0076728
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,51,female,0.0083323
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,52,female,0.0091358
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,53,female,0.01004
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,54,female,0.010986
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,55,female,0.011983
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,56,female,0.013177
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,57,female,0.014631
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,58,female,0.01636
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,59,female,0.018397
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,60,female,0.020815
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,61,female,0.023246
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,62,female,0.026019
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,63,female,0.029046
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,64,female,0.032229
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,65,female,0.035737
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,66,female,0.040083
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,67,female,0.044377
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,68,female,0.048708
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,69,female,0.053434
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,70,female,0.05795
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,71,female,0.061939
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,72,female,0.066326
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,73,female,0.071315
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,74,female,0.076669
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,75,female,0.082742
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,76,female,0.090237
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,77,female,0.098139
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,78,female,0.10684
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,79,female,0.11622
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,80,female,0.12697
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,81,female,0.13735
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,82,female,0.14859
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,83,female,0.15882
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,84,female,0.16795
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,85,female,0.17462
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,86,female,0.18013
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,87,female,0.18237
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,deathrisk,88,female,0.18414
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,15,female,0.00023288
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,16,female,0.0002362
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,17,female,0.00024099
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,18,female,0.00024777
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,19,female,0.00027502
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,20,female,0.00041564
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,21,female,0.00056199
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,22,female,0.00070555
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,23,female,0.00085863
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,24,female,0.00099124
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,25,female,0.0010065
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,26,female,0.001016
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,27,female,0.0011652
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,28,female,0.0013048
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,29,female,0.00145
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,30,female,0.001618
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,31,female,0.0018132
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,32,female,0.0020504
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,33,female,0.0023067
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,34,female,0.0026858
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,35,female,0.0030422
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,36,female,0.0033712
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,37,female,0.0035765
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,38,female,0.0037625
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,39,female,0.0039652
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,40,female,0.0040287
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,41,female,0.0040922
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,42,female,0.0046938
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,43,female,0.0053685
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,44,female,0.0059479
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,45,female,0.0069376
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,46,female,0.0079272
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,47,female,0.0084545
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,48,female,0.0089272
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,49,female,0.0093503
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,50,female,0.010053
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,51,female,0.010995
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,52,female,0.011911
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,53,female,0.01299
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,54,female,0.014272
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,55,female,0.015687
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,56,female,0.016954
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,57,female,0.018261
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,58,female,0.020674
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,59,female,0.023693
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,60,female,0.026878
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,61,female,0.030126
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,62,female,0.033887
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,63,female,0.036362
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,64,female,0.041549
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,65,female,0.046326
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,66,female,0.050541
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,67,female,0.056339
HEART,IMMUNE_SUPPRESSANTS,(AK)  HEART-IMMUNE_SUPPRESSANTS,deathrisk,68,female,0.064107
